date,year,month,country,iso3,arrivals
2011-03-01,2011,3,Saudi Arabia,SAU,900
2011-04-01,2011,4,Saudi Arabia,SAU,570
2011-05-01,2011,5,Saudi Arabia,SAU,570
2011-06-01,2011,6,Saudi Arabia,SAU,1190
2011-07-01,2011,7,Saudi Arabia,SAU,2410
2011-08-01,2011,8,Saudi Arabia,SAU,890
2011-09-01,2011,9,Saudi Arabia,SAU,1010
2011-10-01,2011,10,Saudi Arabia,SAU,690
2011-11-01,2011,11,Saudi Arabia,SAU,770
2011-12-01,2011,12,Saudi Arabia,SAU,760
2012-01-01,2012,1,Saudi Arabia,SAU,1270
2012-02-01,2012,2,Saudi Arabia,SAU,2960
2012-03-01,2012,3,Saudi Arabia,SAU,970
2012-04-01,2012,4,Saudi Arabia,SAU,560
2012-05-01,2012,5,Saudi Arabia,SAU,660
2012-06-01,2012,6,Saudi Arabia,SAU,2020
2012-07-01,2012,7,Saudi Arabia,SAU,1850
2012-08-01,2012,8,Saudi Arabia,SAU,900
2012-09-01,2012,9,Saudi Arabia,SAU,620
2012-10-01,2012,10,Saudi Arabia,SAU,770
2012-11-01,2012,11,Saudi Arabia,SAU,540
2012-12-01,2012,12,Saudi Arabia,SAU,530
2013-01-01,2013,1,Saudi Arabia,SAU,1350
2013-02-01,2013,2,Saudi Arabia,SAU,1910
2013-03-01,2013,3,Saudi Arabia,SAU,1480
2013-04-01,2013,4,Saudi Arabia,SAU,820
2013-05-01,2013,5,Saudi Arabia,SAU,650
2013-06-01,2013,6,Saudi Arabia,SAU,1730
2013-07-01,2013,7,Saudi Arabia,SAU,1210
2013-08-01,2013,8,Saudi Arabia,SAU,1450
2013-09-01,2013,9,Saudi Arabia,SAU,590
2013-10-01,2013,10,Saudi Arabia,SAU,840
2013-11-01,2013,11,Saudi Arabia,SAU,580
2013-12-01,2013,12,Saudi Arabia,SAU,990
2014-01-01,2014,1,Saudi Arabia,SAU,1330
2014-02-01,2014,2,Saudi Arabia,SAU,2140
2014-03-01,2014,3,Saudi Arabia,SAU,1380
2014-04-01,2014,4,Saudi Arabia,SAU,700
2014-05-01,2014,5,Saudi Arabia,SAU,640
2014-06-01,2014,6,Saudi Arabia,SAU,1330
2014-07-01,2014,7,Saudi Arabia,SAU,1450
2014-08-01,2014,8,Saudi Arabia,SAU,2420
2014-09-01,2014,9,Saudi Arabia,SAU,800
2014-10-01,2014,10,Saudi Arabia,SAU,950
2014-11-01,2014,11,Saudi Arabia,SAU,830
2014-12-01,2014,12,Saudi Arabia,SAU,1270
2015-01-01,2015,1,Saudi Arabia,SAU,1550
2015-02-01,2015,2,Saudi Arabia,SAU,2200
2015-03-01,2015,3,Saudi Arabia,SAU,1470
2015-04-01,2015,4,Saudi Arabia,SAU,850
2015-05-01,2015,5,Saudi Arabia,SAU,710
2015-06-01,2015,6,Saudi Arabia,SAU,1020
2015-07-01,2015,7,Saudi Arabia,SAU,2220
2015-08-01,2015,8,Saudi Arabia,SAU,1190
2015-09-01,2015,9,Saudi Arabia,SAU,1020
2015-10-01,2015,10,Saudi Arabia,SAU,760
2015-11-01,2015,11,Saudi Arabia,SAU,710
2015-12-01,2015,12,Saudi Arabia,SAU,1180
2016-01-01,2016,1,Saudi Arabia,SAU,1430
2016-02-01,2016,2,Saudi Arabia,SAU,2370
2016-03-01,2016,3,Saudi Arabia,SAU,1120
2016-04-01,2016,4,Saudi Arabia,SAU,480
2016-05-01,2016,5,Saudi Arabia,SAU,630
2016-06-01,2016,6,Saudi Arabia,SAU,950
2016-07-01,2016,7,Saudi Arabia,SAU,2220
2016-08-01,2016,8,Saudi Arabia,SAU,1330
2016-09-01,2016,9,Saudi Arabia,SAU,750
2016-10-01,2016,10,Saudi Arabia,SAU,550
2016-11-01,2016,11,Saudi Arabia,SAU,660
2016-12-01,2016,12,Saudi Arabia,SAU,1310
2017-01-01,2017,1,Saudi Arabia,SAU,1120
2017-02-01,2017,2,Saudi Arabia,SAU,2210
2017-03-01,2017,3,Saudi Arabia,SAU,1080
2017-04-01,2017,4,Saudi Arabia,SAU,770
2017-05-01,2017,5,Saudi Arabia,SAU,580
2017-06-01,2017,6,Saudi Arabia,SAU,1000
2017-07-01,2017,7,Saudi Arabia,SAU,1950
2017-08-01,2017,8,Saudi Arabia,SAU,1300
2017-09-01,2017,9,Saudi Arabia,SAU,640
2017-10-01,2017,10,Saudi Arabia,SAU,490
2017-11-01,2017,11,Saudi Arabia,SAU,680
2017-12-01,2017,12,Saudi Arabia,SAU,970
2018-01-01,2018,1,Saudi Arabia,SAU,1270
2018-02-01,2018,2,Saudi Arabia,SAU,1960
2018-03-01,2018,3,Saudi Arabia,SAU,990
2018-04-01,2018,4,Saudi Arabia,SAU,640
2018-05-01,2018,5,Saudi Arabia,SAU,640
2018-06-01,2018,6,Saudi Arabia,SAU,1410
2018-07-01,2018,7,Saudi Arabia,SAU,2040
2018-08-01,2018,8,Saudi Arabia,SAU,1510
2018-09-01,2018,9,Saudi Arabia,SAU,780
2018-10-01,2018,10,Saudi Arabia,SAU,770
2018-11-01,2018,11,Saudi Arabia,SAU,580
2018-12-01,2018,12,Saudi Arabia,SAU,1170
2019-01-01,2019,1,Saudi Arabia,SAU,1150
2019-02-01,2019,2,Saudi Arabia,SAU,1810
2019-03-01,2019,3,Saudi Arabia,SAU,1240
2019-04-01,2019,4,Saudi Arabia,SAU,920
2019-05-01,2019,5,Saudi Arabia,SAU,930
2019-06-01,2019,6,Saudi Arabia,SAU,1460
2019-07-01,2019,7,Saudi Arabia,SAU,1860
2019-08-01,2019,8,Saudi Arabia,SAU,1350
2019-09-01,2019,9,Saudi Arabia,SAU,760
2019-10-01,2019,10,Saudi Arabia,SAU,900
2019-11-01,2019,11,Saudi Arabia,SAU,780
2019-12-01,2019,12,Saudi Arabia,SAU,1350
2020-01-01,2020,1,Saudi Arabia,SAU,1400
2020-02-01,2020,2,Saudi Arabia,SAU,2150
2020-03-01,2020,3,Saudi Arabia,SAU,630
2020-04-01,2020,4,Saudi Arabia,SAU,10
2020-05-01,2020,5,Saudi Arabia,SAU,30
2020-06-01,2020,6,Saudi Arabia,SAU,30
2020-07-01,2020,7,Saudi Arabia,SAU,0
2020-08-01,2020,8,Saudi Arabia,SAU,10
2020-09-01,2020,9,Saudi Arabia,SAU,10
2020-10-01,2020,10,Saudi Arabia,SAU,20
2020-11-01,2020,11,Saudi Arabia,SAU,30
2020-12-01,2020,12,Saudi Arabia,SAU,30
2021-01-01,2021,1,Saudi Arabia,SAU,30
2021-02-01,2021,2,Saudi Arabia,SAU,30
2021-03-01,2021,3,Saudi Arabia,SAU,20
2021-04-01,2021,4,Saudi Arabia,SAU,30
2021-05-01,2021,5,Saudi Arabia,SAU,30
2021-06-01,2021,6,Saudi Arabia,SAU,50
2021-07-01,2021,7,Saudi Arabia,SAU,20
2021-08-01,2021,8,Saudi Arabia,SAU,0
2021-09-01,2021,9,Saudi Arabia,SAU,10
2021-10-01,2021,10,Saudi Arabia,SAU,10
2021-11-01,2021,11,Saudi Arabia,SAU,120
2021-12-01,2021,12,Saudi Arabia,SAU,260
2022-01-01,2022,1,Saudi Arabia,SAU,280
2022-02-01,2022,2,Saudi Arabia,SAU,410
2022-03-01,2022,3,Saudi Arabia,SAU,440
2022-04-01,2022,4,Saudi Arabia,SAU,360
2022-05-01,2022,5,Saudi Arabia,SAU,330
2022-06-01,2022,6,Saudi Arabia,SAU,450
2022-07-01,2022,7,Saudi Arabia,SAU,880
2022-08-01,2022,8,Saudi Arabia,SAU,510
2022-09-01,2022,9,Saudi Arabia,SAU,360
2022-10-01,2022,10,Saudi Arabia,SAU,630
2022-11-01,2022,11,Saudi Arabia,SAU,570
2022-12-01,2022,12,Saudi Arabia,SAU,830
2023-01-01,2023,1,Saudi Arabia,SAU,670
2023-02-01,2023,2,Saudi Arabia,SAU,1010
2023-03-01,2023,3,Saudi Arabia,SAU,590
2023-04-01,2023,4,Saudi Arabia,SAU,650
2023-05-01,2023,5,Saudi Arabia,SAU,550
2023-06-01,2023,6,Saudi Arabia,SAU,870
2023-07-01,2023,7,Saudi Arabia,SAU,1370
2023-08-01,2023,8,Saudi Arabia,SAU,740
2023-09-01,2023,9,Saudi Arabia,SAU,660
2023-10-01,2023,10,Saudi Arabia,SAU,560
2023-11-01,2023,11,Saudi Arabia,SAU,500
2023-12-01,2023,12,Saudi Arabia,SAU,1260
2024-01-01,2024,1,Saudi Arabia,SAU,810
2024-02-01,2024,2,Saudi Arabia,SAU,1160
2024-03-01,2024,3,Saudi Arabia,SAU,640
2024-04-01,2024,4,Saudi Arabia,SAU,650
2024-05-01,2024,5,Saudi Arabia,SAU,580
2024-06-01,2024,6,Saudi Arabia,SAU,1500
2024-07-01,2024,7,Saudi Arabia,SAU,1150
2024-08-01,2024,8,Saudi Arabia,SAU,740
2024-09-01,2024,9,Saudi Arabia,SAU,670
2024-10-01,2024,10,Saudi Arabia,SAU,600
2024-11-01,2024,11,Saudi Arabia,SAU,770
2024-12-01,2024,12,Saudi Arabia,SAU,1330
2025-01-01,2025,1,Saudi Arabia,SAU,1030
2025-02-01,2025,2,Saudi Arabia,SAU,1560
2025-03-01,2025,3,Saudi Arabia,SAU,1420
2025-04-01,2025,4,Saudi Arabia,SAU,590
2025-05-01,2025,5,Saudi Arabia,SAU,790
2025-06-01,2025,6,Saudi Arabia,SAU,1090
2025-07-01,2025,7,Saudi Arabia,SAU,1560
2025-08-01,2025,8,Saudi Arabia,SAU,1040
2025-09-01,2025,9,Saudi Arabia,SAU,640
2025-10-01,2025,10,Saudi Arabia,SAU,610
2025-11-01,2025,11,Saudi Arabia,SAU,760
2025-12-01,2025,12,Saudi Arabia,SAU,1580
2026-01-01,2026,1,Saudi Arabia,SAU,1150
2026-02-01,2026,2,Saudi Arabia,SAU,1210
1991-01-01,1991,1,United Arab Emirates,ARE,90
1991-02-01,1991,2,United Arab Emirates,ARE,60
1991-03-01,1991,3,United Arab Emirates,ARE,130
1991-04-01,1991,4,United Arab Emirates,ARE,60
1991-05-01,1991,5,United Arab Emirates,ARE,100
1991-06-01,1991,6,United Arab Emirates,ARE,40
1991-07-01,1991,7,United Arab Emirates,ARE,80
1991-08-01,1991,8,United Arab Emirates,ARE,170
1991-09-01,1991,9,United Arab Emirates,ARE,50
1991-10-01,1991,10,United Arab Emirates,ARE,60
1991-11-01,1991,11,United Arab Emirates,ARE,20
1991-12-01,1991,12,United Arab Emirates,ARE,290
1992-01-01,1992,1,United Arab Emirates,ARE,60
1992-02-01,1992,2,United Arab Emirates,ARE,110
1992-03-01,1992,3,United Arab Emirates,ARE,210
1992-04-01,1992,4,United Arab Emirates,ARE,170
1992-05-01,1992,5,United Arab Emirates,ARE,50
1992-06-01,1992,6,United Arab Emirates,ARE,290
1992-07-01,1992,7,United Arab Emirates,ARE,150
1992-08-01,1992,8,United Arab Emirates,ARE,260
1992-09-01,1992,9,United Arab Emirates,ARE,140
1992-10-01,1992,10,United Arab Emirates,ARE,150
1992-11-01,1992,11,United Arab Emirates,ARE,60
1992-12-01,1992,12,United Arab Emirates,ARE,190
1993-01-01,1993,1,United Arab Emirates,ARE,20
1993-02-01,1993,2,United Arab Emirates,ARE,70
1993-03-01,1993,3,United Arab Emirates,ARE,240
1993-04-01,1993,4,United Arab Emirates,ARE,140
1993-05-01,1993,5,United Arab Emirates,ARE,40
1993-06-01,1993,6,United Arab Emirates,ARE,140
1993-07-01,1993,7,United Arab Emirates,ARE,370
1993-08-01,1993,8,United Arab Emirates,ARE,330
1993-09-01,1993,9,United Arab Emirates,ARE,170
1993-10-01,1993,10,United Arab Emirates,ARE,100
1993-11-01,1993,11,United Arab Emirates,ARE,100
1993-12-01,1993,12,United Arab Emirates,ARE,230
1994-01-01,1994,1,United Arab Emirates,ARE,50
1994-02-01,1994,2,United Arab Emirates,ARE,180
1994-03-01,1994,3,United Arab Emirates,ARE,320
1994-04-01,1994,4,United Arab Emirates,ARE,160
1994-05-01,1994,5,United Arab Emirates,ARE,110
1994-06-01,1994,6,United Arab Emirates,ARE,200
1994-07-01,1994,7,United Arab Emirates,ARE,510
1994-08-01,1994,8,United Arab Emirates,ARE,400
1994-09-01,1994,9,United Arab Emirates,ARE,180
1994-10-01,1994,10,United Arab Emirates,ARE,190
1994-11-01,1994,11,United Arab Emirates,ARE,230
1994-12-01,1994,12,United Arab Emirates,ARE,290
1995-01-01,1995,1,United Arab Emirates,ARE,310
1995-02-01,1995,2,United Arab Emirates,ARE,120
1995-03-01,1995,3,United Arab Emirates,ARE,110
1995-04-01,1995,4,United Arab Emirates,ARE,200
1995-05-01,1995,5,United Arab Emirates,ARE,90
1995-06-01,1995,6,United Arab Emirates,ARE,390
1995-07-01,1995,7,United Arab Emirates,ARE,480
1995-08-01,1995,8,United Arab Emirates,ARE,570
1995-09-01,1995,9,United Arab Emirates,ARE,260
1995-10-01,1995,10,United Arab Emirates,ARE,160
1995-11-01,1995,11,United Arab Emirates,ARE,220
1995-12-01,1995,12,United Arab Emirates,ARE,350
1996-01-01,1996,1,United Arab Emirates,ARE,300
1996-02-01,1996,2,United Arab Emirates,ARE,120
1996-03-01,1996,3,United Arab Emirates,ARE,180
1996-04-01,1996,4,United Arab Emirates,ARE,360
1996-05-01,1996,5,United Arab Emirates,ARE,150
1996-06-01,1996,6,United Arab Emirates,ARE,320
1996-07-01,1996,7,United Arab Emirates,ARE,1590
1996-08-01,1996,8,United Arab Emirates,ARE,1130
1996-09-01,1996,9,United Arab Emirates,ARE,380
1996-10-01,1996,10,United Arab Emirates,ARE,390
1996-11-01,1996,11,United Arab Emirates,ARE,250
1996-12-01,1996,12,United Arab Emirates,ARE,600
1997-01-01,1997,1,United Arab Emirates,ARE,240
1997-02-01,1997,2,United Arab Emirates,ARE,350
1997-03-01,1997,3,United Arab Emirates,ARE,410
1997-04-01,1997,4,United Arab Emirates,ARE,150
1997-05-01,1997,5,United Arab Emirates,ARE,300
1997-06-01,1997,6,United Arab Emirates,ARE,550
1997-07-01,1997,7,United Arab Emirates,ARE,1310
1997-08-01,1997,8,United Arab Emirates,ARE,1050
1997-09-01,1997,9,United Arab Emirates,ARE,310
1997-10-01,1997,10,United Arab Emirates,ARE,430
1997-11-01,1997,11,United Arab Emirates,ARE,240
1997-12-01,1997,12,United Arab Emirates,ARE,490
1998-01-01,1998,1,United Arab Emirates,ARE,310
1998-02-01,1998,2,United Arab Emirates,ARE,430
1998-03-01,1998,3,United Arab Emirates,ARE,430
1998-04-01,1998,4,United Arab Emirates,ARE,340
1998-05-01,1998,5,United Arab Emirates,ARE,220
1998-06-01,1998,6,United Arab Emirates,ARE,630
1998-07-01,1998,7,United Arab Emirates,ARE,2690
1998-08-01,1998,8,United Arab Emirates,ARE,1870
1998-09-01,1998,9,United Arab Emirates,ARE,750
1998-10-01,1998,10,United Arab Emirates,ARE,410
1998-11-01,1998,11,United Arab Emirates,ARE,720
1998-12-01,1998,12,United Arab Emirates,ARE,1360
1999-01-01,1999,1,United Arab Emirates,ARE,980
1999-02-01,1999,2,United Arab Emirates,ARE,630
1999-03-01,1999,3,United Arab Emirates,ARE,860
1999-04-01,1999,4,United Arab Emirates,ARE,450
1999-05-01,1999,5,United Arab Emirates,ARE,370
1999-06-01,1999,6,United Arab Emirates,ARE,910
1999-07-01,1999,7,United Arab Emirates,ARE,4270
1999-08-01,1999,8,United Arab Emirates,ARE,2540
1999-09-01,1999,9,United Arab Emirates,ARE,450
1999-10-01,1999,10,United Arab Emirates,ARE,510
1999-11-01,1999,11,United Arab Emirates,ARE,490
1999-12-01,1999,12,United Arab Emirates,ARE,1790
2000-01-01,2000,1,United Arab Emirates,ARE,500
2000-02-01,2000,2,United Arab Emirates,ARE,660
2000-03-01,2000,3,United Arab Emirates,ARE,570
2000-04-01,2000,4,United Arab Emirates,ARE,300
2000-05-01,2000,5,United Arab Emirates,ARE,490
2000-06-01,2000,6,United Arab Emirates,ARE,1110
2000-07-01,2000,7,United Arab Emirates,ARE,3500
2000-08-01,2000,8,United Arab Emirates,ARE,3140
2000-09-01,2000,9,United Arab Emirates,ARE,590
2000-10-01,2000,10,United Arab Emirates,ARE,540
2000-11-01,2000,11,United Arab Emirates,ARE,660
2000-12-01,2000,12,United Arab Emirates,ARE,1390
2001-01-01,2001,1,United Arab Emirates,ARE,620
2001-02-01,2001,2,United Arab Emirates,ARE,530
2001-03-01,2001,3,United Arab Emirates,ARE,910
2001-04-01,2001,4,United Arab Emirates,ARE,790
2001-05-01,2001,5,United Arab Emirates,ARE,690
2001-06-01,2001,6,United Arab Emirates,ARE,1010
2001-07-01,2001,7,United Arab Emirates,ARE,3480
2001-08-01,2001,8,United Arab Emirates,ARE,2510
2001-09-01,2001,9,United Arab Emirates,ARE,550
2001-10-01,2001,10,United Arab Emirates,ARE,620
2001-11-01,2001,11,United Arab Emirates,ARE,700
2001-12-01,2001,12,United Arab Emirates,ARE,1560
2002-01-01,2002,1,United Arab Emirates,ARE,910
2002-02-01,2002,2,United Arab Emirates,ARE,890
2002-03-01,2002,3,United Arab Emirates,ARE,580
2002-04-01,2002,4,United Arab Emirates,ARE,480
2002-05-01,2002,5,United Arab Emirates,ARE,380
2002-06-01,2002,6,United Arab Emirates,ARE,1140
2002-07-01,2002,7,United Arab Emirates,ARE,2780
2002-08-01,2002,8,United Arab Emirates,ARE,2140
2002-09-01,2002,9,United Arab Emirates,ARE,780
2002-10-01,2002,10,United Arab Emirates,ARE,860
2002-11-01,2002,11,United Arab Emirates,ARE,1050
2002-12-01,2002,12,United Arab Emirates,ARE,1310
2003-01-01,2003,1,United Arab Emirates,ARE,930
2003-02-01,2003,2,United Arab Emirates,ARE,1120
2003-03-01,2003,3,United Arab Emirates,ARE,1100
2003-04-01,2003,4,United Arab Emirates,ARE,1010
2003-05-01,2003,5,United Arab Emirates,ARE,570
2003-06-01,2003,6,United Arab Emirates,ARE,1300
2003-07-01,2003,7,United Arab Emirates,ARE,2820
2003-08-01,2003,8,United Arab Emirates,ARE,2340
2003-09-01,2003,9,United Arab Emirates,ARE,700
2003-10-01,2003,10,United Arab Emirates,ARE,1050
2003-11-01,2003,11,United Arab Emirates,ARE,1150
2003-12-01,2003,12,United Arab Emirates,ARE,1140
2004-01-01,2004,1,United Arab Emirates,ARE,1020
2004-02-01,2004,2,United Arab Emirates,ARE,1160
2004-03-01,2004,3,United Arab Emirates,ARE,930
2004-04-01,2004,4,United Arab Emirates,ARE,1070
2004-05-01,2004,5,United Arab Emirates,ARE,830
2004-06-01,2004,6,United Arab Emirates,ARE,1670
2004-07-01,2004,7,United Arab Emirates,ARE,5110
2004-08-01,2004,8,United Arab Emirates,ARE,3060
2004-09-01,2004,9,United Arab Emirates,ARE,760
2004-10-01,2004,10,United Arab Emirates,ARE,820
2004-11-01,2004,11,United Arab Emirates,ARE,930
2004-12-01,2004,12,United Arab Emirates,ARE,1300
2005-01-01,2005,1,United Arab Emirates,ARE,980
2005-02-01,2005,2,United Arab Emirates,ARE,890
2005-03-01,2005,3,United Arab Emirates,ARE,1180
2005-04-01,2005,4,United Arab Emirates,ARE,1130
2005-05-01,2005,5,United Arab Emirates,ARE,670
2005-06-01,2005,6,United Arab Emirates,ARE,1440
2005-07-01,2005,7,United Arab Emirates,ARE,4750
2005-08-01,2005,8,United Arab Emirates,ARE,3360
2005-09-01,2005,9,United Arab Emirates,ARE,1020
2005-10-01,2005,10,United Arab Emirates,ARE,1020
2005-11-01,2005,11,United Arab Emirates,ARE,1040
2005-12-01,2005,12,United Arab Emirates,ARE,1760
2006-01-01,2006,1,United Arab Emirates,ARE,860
2006-02-01,2006,2,United Arab Emirates,ARE,940
2006-03-01,2006,3,United Arab Emirates,ARE,780
2006-04-01,2006,4,United Arab Emirates,ARE,1110
2006-05-01,2006,5,United Arab Emirates,ARE,740
2006-06-01,2006,6,United Arab Emirates,ARE,1550
2006-07-01,2006,7,United Arab Emirates,ARE,5340
2006-08-01,2006,8,United Arab Emirates,ARE,3090
2006-09-01,2006,9,United Arab Emirates,ARE,1220
2006-10-01,2006,10,United Arab Emirates,ARE,1090
2006-11-01,2006,11,United Arab Emirates,ARE,1340
2006-12-01,2006,12,United Arab Emirates,ARE,1910
2007-01-01,2007,1,United Arab Emirates,ARE,1280
2007-02-01,2007,2,United Arab Emirates,ARE,1560
2007-03-01,2007,3,United Arab Emirates,ARE,1460
2007-04-01,2007,4,United Arab Emirates,ARE,1440
2007-05-01,2007,5,United Arab Emirates,ARE,1330
2007-06-01,2007,6,United Arab Emirates,ARE,2550
2007-07-01,2007,7,United Arab Emirates,ARE,6730
2007-08-01,2007,8,United Arab Emirates,ARE,3150
2007-09-01,2007,9,United Arab Emirates,ARE,1280
2007-10-01,2007,10,United Arab Emirates,ARE,1710
2007-11-01,2007,11,United Arab Emirates,ARE,1620
2007-12-01,2007,12,United Arab Emirates,ARE,2550
2008-01-01,2008,1,United Arab Emirates,ARE,1440
2008-02-01,2008,2,United Arab Emirates,ARE,2270
2008-03-01,2008,3,United Arab Emirates,ARE,1500
2008-04-01,2008,4,United Arab Emirates,ARE,2100
2008-05-01,2008,5,United Arab Emirates,ARE,1500
2008-06-01,2008,6,United Arab Emirates,ARE,2870
2008-07-01,2008,7,United Arab Emirates,ARE,7780
2008-08-01,2008,8,United Arab Emirates,ARE,4050
2008-09-01,2008,9,United Arab Emirates,ARE,1670
2008-10-01,2008,10,United Arab Emirates,ARE,1920
2008-11-01,2008,11,United Arab Emirates,ARE,1940
2008-12-01,2008,12,United Arab Emirates,ARE,3430
2009-01-01,2009,1,United Arab Emirates,ARE,1690
2009-02-01,2009,2,United Arab Emirates,ARE,2010
2009-03-01,2009,3,United Arab Emirates,ARE,2290
2009-04-01,2009,4,United Arab Emirates,ARE,2540
2009-05-01,2009,5,United Arab Emirates,ARE,1480
2009-06-01,2009,6,United Arab Emirates,ARE,2890
2009-07-01,2009,7,United Arab Emirates,ARE,5180
2009-08-01,2009,8,United Arab Emirates,ARE,2490
2009-09-01,2009,9,United Arab Emirates,ARE,1980
2009-10-01,2009,10,United Arab Emirates,ARE,1730
2009-11-01,2009,11,United Arab Emirates,ARE,1710
2009-12-01,2009,12,United Arab Emirates,ARE,4120
2010-01-01,2010,1,United Arab Emirates,ARE,1990
2010-02-01,2010,2,United Arab Emirates,ARE,2050
2010-03-01,2010,3,United Arab Emirates,ARE,2130
2010-04-01,2010,4,United Arab Emirates,ARE,2530
2010-05-01,2010,5,United Arab Emirates,ARE,1810
2010-06-01,2010,6,United Arab Emirates,ARE,2770
2010-07-01,2010,7,United Arab Emirates,ARE,7140
2010-08-01,2010,8,United Arab Emirates,ARE,2710
2010-09-01,2010,9,United Arab Emirates,ARE,2240
2010-10-01,2010,10,United Arab Emirates,ARE,2410
2010-11-01,2010,11,United Arab Emirates,ARE,1980
2010-12-01,2010,12,United Arab Emirates,ARE,3870
2011-01-01,2011,1,United Arab Emirates,ARE,1550
2011-02-01,2011,2,United Arab Emirates,ARE,1830
2011-03-01,2011,3,United Arab Emirates,ARE,1780
2011-04-01,2011,4,United Arab Emirates,ARE,1920
2011-05-01,2011,5,United Arab Emirates,ARE,1540
2011-06-01,2011,6,United Arab Emirates,ARE,2680
2011-07-01,2011,7,United Arab Emirates,ARE,4950
2011-08-01,2011,8,United Arab Emirates,ARE,2710
2011-09-01,2011,9,United Arab Emirates,ARE,1510
2011-10-01,2011,10,United Arab Emirates,ARE,1650
2011-11-01,2011,11,United Arab Emirates,ARE,2120
2011-12-01,2011,12,United Arab Emirates,ARE,3470
2012-01-01,2012,1,United Arab Emirates,ARE,1890
2012-02-01,2012,2,United Arab Emirates,ARE,1750
2012-03-01,2012,3,United Arab Emirates,ARE,2320
2012-04-01,2012,4,United Arab Emirates,ARE,2150
2012-05-01,2012,5,United Arab Emirates,ARE,1290
2012-06-01,2012,6,United Arab Emirates,ARE,2890
2012-07-01,2012,7,United Arab Emirates,ARE,3640
2012-08-01,2012,8,United Arab Emirates,ARE,2740
2012-09-01,2012,9,United Arab Emirates,ARE,1550
2012-10-01,2012,10,United Arab Emirates,ARE,1760
2012-11-01,2012,11,United Arab Emirates,ARE,1740
2012-12-01,2012,12,United Arab Emirates,ARE,3930
2013-01-01,2013,1,United Arab Emirates,ARE,1620
2013-02-01,2013,2,United Arab Emirates,ARE,2150
2013-03-01,2013,3,United Arab Emirates,ARE,2770
2013-04-01,2013,4,United Arab Emirates,ARE,2060
2013-05-01,2013,5,United Arab Emirates,ARE,1610
2013-06-01,2013,6,United Arab Emirates,ARE,2700
2013-07-01,2013,7,United Arab Emirates,ARE,3350
2013-08-01,2013,8,United Arab Emirates,ARE,4510
2013-09-01,2013,9,United Arab Emirates,ARE,1760
2013-10-01,2013,10,United Arab Emirates,ARE,2730
2013-11-01,2013,11,United Arab Emirates,ARE,2290
2013-12-01,2013,12,United Arab Emirates,ARE,4790
2014-01-01,2014,1,United Arab Emirates,ARE,2700
2014-02-01,2014,2,United Arab Emirates,ARE,2150
2014-03-01,2014,3,United Arab Emirates,ARE,2470
2014-04-01,2014,4,United Arab Emirates,ARE,2480
2014-05-01,2014,5,United Arab Emirates,ARE,2220
2014-06-01,2014,6,United Arab Emirates,ARE,2550
2014-07-01,2014,7,United Arab Emirates,ARE,4790
2014-08-01,2014,8,United Arab Emirates,ARE,4890
2014-09-01,2014,9,United Arab Emirates,ARE,1930
2014-10-01,2014,10,United Arab Emirates,ARE,2390
2014-11-01,2014,11,United Arab Emirates,ARE,2230
2014-12-01,2014,12,United Arab Emirates,ARE,4540
2015-01-01,2015,1,United Arab Emirates,ARE,2410
2015-02-01,2015,2,United Arab Emirates,ARE,3160
2015-03-01,2015,3,United Arab Emirates,ARE,4190
2015-04-01,2015,4,United Arab Emirates,ARE,2310
2015-05-01,2015,5,United Arab Emirates,ARE,2220
2015-06-01,2015,6,United Arab Emirates,ARE,2380
2015-07-01,2015,7,United Arab Emirates,ARE,6200
2015-08-01,2015,8,United Arab Emirates,ARE,3900
2015-09-01,2015,9,United Arab Emirates,ARE,2240
2015-10-01,2015,10,United Arab Emirates,ARE,2360
2015-11-01,2015,11,United Arab Emirates,ARE,2780
2015-12-01,2015,12,United Arab Emirates,ARE,4680
2016-01-01,2016,1,United Arab Emirates,ARE,2110
2016-02-01,2016,2,United Arab Emirates,ARE,2760
2016-03-01,2016,3,United Arab Emirates,ARE,3730
2016-04-01,2016,4,United Arab Emirates,ARE,2340
2016-05-01,2016,5,United Arab Emirates,ARE,1750
2016-06-01,2016,6,United Arab Emirates,ARE,2980
2016-07-01,2016,7,United Arab Emirates,ARE,8580
2016-08-01,2016,8,United Arab Emirates,ARE,4010
2016-09-01,2016,9,United Arab Emirates,ARE,2720
2016-10-01,2016,10,United Arab Emirates,ARE,2440
2016-11-01,2016,11,United Arab Emirates,ARE,2450
2016-12-01,2016,12,United Arab Emirates,ARE,5030
2017-01-01,2017,1,United Arab Emirates,ARE,2470
2017-02-01,2017,2,United Arab Emirates,ARE,2880
2017-03-01,2017,3,United Arab Emirates,ARE,4290
2017-04-01,2017,4,United Arab Emirates,ARE,2820
2017-05-01,2017,5,United Arab Emirates,ARE,2150
2017-06-01,2017,6,United Arab Emirates,ARE,4000
2017-07-01,2017,7,United Arab Emirates,ARE,7910
2017-08-01,2017,8,United Arab Emirates,ARE,5250
2017-09-01,2017,9,United Arab Emirates,ARE,2760
2017-10-01,2017,10,United Arab Emirates,ARE,2390
2017-11-01,2017,11,United Arab Emirates,ARE,2620
2017-12-01,2017,12,United Arab Emirates,ARE,5610
2018-01-01,2018,1,United Arab Emirates,ARE,2560
2018-02-01,2018,2,United Arab Emirates,ARE,2660
2018-03-01,2018,3,United Arab Emirates,ARE,4030
2018-04-01,2018,4,United Arab Emirates,ARE,2530
