date,year,month,country,arrivals
2016-02-01,2016,2,Total Americas,101010
2016-03-01,2016,3,Total Americas,100790
2016-04-01,2016,4,Total Americas,70470
2016-05-01,2016,5,Total Americas,63180
2016-06-01,2016,6,Total Americas,68830
2016-07-01,2016,7,Total Americas,76090
2016-08-01,2016,8,Total Americas,67160
2016-09-01,2016,9,Total Americas,67060
2016-10-01,2016,10,Total Americas,80140
2016-11-01,2016,11,Total Americas,95780
2016-12-01,2016,12,Total Americas,127210
2017-01-01,2017,1,Total Americas,87140
2017-02-01,2017,2,Total Americas,111240
2017-03-01,2017,3,Total Americas,110230
2017-04-01,2017,4,Total Americas,90550
2017-05-01,2017,5,Total Americas,68390
2017-06-01,2017,6,Total Americas,78200
2017-07-01,2017,7,Total Americas,81170
2017-08-01,2017,8,Total Americas,69350
2017-09-01,2017,9,Total Americas,69450
2017-10-01,2017,10,Total Americas,86530
2017-11-01,2017,11,Total Americas,106840
2017-12-01,2017,12,Total Americas,137650
2018-01-01,2018,1,Total Americas,104450
2018-02-01,2018,2,Total Americas,121580
2018-03-01,2018,3,Total Americas,118560
2018-04-01,2018,4,Total Americas,83690
2018-05-01,2018,5,Total Americas,68590
2018-06-01,2018,6,Total Americas,76330
2018-07-01,2018,7,Total Americas,80740
2018-08-01,2018,8,Total Americas,68710
2018-09-01,2018,9,Total Americas,71810
2018-10-01,2018,10,Total Americas,89410
2018-11-01,2018,11,Total Americas,108740
2018-12-01,2018,12,Total Americas,146060
2019-01-01,2019,1,Total Americas,102230
2019-02-01,2019,2,Total Americas,124180
2019-03-01,2019,3,Total Americas,128650
2019-04-01,2019,4,Total Americas,88910
2019-05-01,2019,5,Total Americas,77720
2019-06-01,2019,6,Total Americas,81320
2019-07-01,2019,7,Total Americas,85420
2019-08-01,2019,8,Total Americas,73740
2019-09-01,2019,9,Total Americas,72510
2019-10-01,2019,10,Total Americas,87180
2019-11-01,2019,11,Total Americas,107880
2019-12-01,2019,12,Total Americas,143580
2020-01-01,2020,1,Total Americas,103950
2020-02-01,2020,2,Total Americas,117880
2020-03-01,2020,3,Total Americas,53710
2020-04-01,2020,4,Total Americas,350
2020-05-01,2020,5,Total Americas,390
2020-06-01,2020,6,Total Americas,880
2020-07-01,2020,7,Total Americas,670
2020-08-01,2020,8,Total Americas,520
2020-09-01,2020,9,Total Americas,720
2020-10-01,2020,10,Total Americas,940
2020-11-01,2020,11,Total Americas,1220
2020-12-01,2020,12,Total Americas,1250
2021-01-01,2021,1,Total Americas,1170
2021-02-01,2021,2,Total Americas,830
2021-03-01,2021,3,Total Americas,1310
2021-04-01,2021,4,Total Americas,1060
2021-05-01,2021,5,Total Americas,1210
2021-06-01,2021,6,Total Americas,1730
2021-07-01,2021,7,Total Americas,1010
2021-08-01,2021,8,Total Americas,580
2021-09-01,2021,9,Total Americas,340
2021-10-01,2021,10,Total Americas,340
2021-11-01,2021,11,Total Americas,2250
2021-12-01,2021,12,Total Americas,10070
2022-01-01,2022,1,Total Americas,7700
2022-02-01,2022,2,Total Americas,10840
2022-03-01,2022,3,Total Americas,22890
2022-04-01,2022,4,Total Americas,28590
2022-05-01,2022,5,Total Americas,29600
2022-06-01,2022,6,Total Americas,37660
2022-07-01,2022,7,Total Americas,39340
2022-08-01,2022,8,Total Americas,42070
2022-09-01,2022,9,Total Americas,47020
2022-10-01,2022,10,Total Americas,58550
2022-11-01,2022,11,Total Americas,79870
2022-12-01,2022,12,Total Americas,99970
2023-01-01,2023,1,Total Americas,73150
2023-02-01,2023,2,Total Americas,103170
2023-03-01,2023,3,Total Americas,97640
2023-04-01,2023,4,Total Americas,72300
2023-05-01,2023,5,Total Americas,64710
2023-06-01,2023,6,Total Americas,68720
2023-07-01,2023,7,Total Americas,77260
2023-08-01,2023,8,Total Americas,70030
2023-09-01,2023,9,Total Americas,59760
2023-10-01,2023,10,Total Americas,78960
2023-11-01,2023,11,Total Americas,93080
2023-12-01,2023,12,Total Americas,126040
2024-01-01,2024,1,Total Americas,96360
2024-02-01,2024,2,Total Americas,118910
2024-03-01,2024,3,Total Americas,119670
2024-04-01,2024,4,Total Americas,72690
2024-05-01,2024,5,Total Americas,64020
2024-06-01,2024,6,Total Americas,70280
2024-07-01,2024,7,Total Americas,60550
2024-08-01,2024,8,Total Americas,60250
2024-09-01,2024,9,Total Americas,62950
2024-10-01,2024,10,Total Americas,79380
2024-11-01,2024,11,Total Americas,93320
2024-12-01,2024,12,Total Americas,133770
2025-01-01,2025,1,Total Americas,103920
2025-02-01,2025,2,Total Americas,112830
2025-03-01,2025,3,Total Americas,117100
2025-04-01,2025,4,Total Americas,73840
2025-05-01,2025,5,Total Americas,61860
2025-06-01,2025,6,Total Americas,69130
2025-07-01,2025,7,Total Americas,70620
2025-08-01,2025,8,Total Americas,69150
2025-09-01,2025,9,Total Americas,64320
2025-10-01,2025,10,Total Americas,83000
2025-11-01,2025,11,Total Americas,100690
2025-12-01,2025,12,Total Americas,147800
2026-01-01,2026,1,Total Americas,115810
2026-02-01,2026,2,Total Americas,115640
1991-01-01,1991,1,Total Sub-Saharan Africa,1290
1991-02-01,1991,2,Total Sub-Saharan Africa,1480
1991-03-01,1991,3,Total Sub-Saharan Africa,1720
1991-04-01,1991,4,Total Sub-Saharan Africa,1420
1991-05-01,1991,5,Total Sub-Saharan Africa,910
1991-06-01,1991,6,Total Sub-Saharan Africa,940
1991-07-01,1991,7,Total Sub-Saharan Africa,1030
1991-08-01,1991,8,Total Sub-Saharan Africa,910
1991-09-01,1991,9,Total Sub-Saharan Africa,1290
1991-10-01,1991,10,Total Sub-Saharan Africa,1400
1991-11-01,1991,11,Total Sub-Saharan Africa,1830
1991-12-01,1991,12,Total Sub-Saharan Africa,2790
1992-01-01,1992,1,Total Sub-Saharan Africa,1250
1992-02-01,1992,2,Total Sub-Saharan Africa,2090
1992-03-01,1992,3,Total Sub-Saharan Africa,2330
1992-04-01,1992,4,Total Sub-Saharan Africa,2140
1992-05-01,1992,5,Total Sub-Saharan Africa,1030
1992-06-01,1992,6,Total Sub-Saharan Africa,910
1992-07-01,1992,7,Total Sub-Saharan Africa,1800
1992-08-01,1992,8,Total Sub-Saharan Africa,1510
1992-09-01,1992,9,Total Sub-Saharan Africa,1730
1992-10-01,1992,10,Total Sub-Saharan Africa,1700
1992-11-01,1992,11,Total Sub-Saharan Africa,2820
1992-12-01,1992,12,Total Sub-Saharan Africa,3780
1993-01-01,1993,1,Total Sub-Saharan Africa,1580
1993-02-01,1993,2,Total Sub-Saharan Africa,2480
1993-03-01,1993,3,Total Sub-Saharan Africa,2660
1993-04-01,1993,4,Total Sub-Saharan Africa,3040
1993-05-01,1993,5,Total Sub-Saharan Africa,2050
1993-06-01,1993,6,Total Sub-Saharan Africa,2450
1993-07-01,1993,7,Total Sub-Saharan Africa,2610
1993-08-01,1993,8,Total Sub-Saharan Africa,3430
1993-09-01,1993,9,Total Sub-Saharan Africa,3030
1993-10-01,1993,10,Total Sub-Saharan Africa,2950
1993-11-01,1993,11,Total Sub-Saharan Africa,4810
1993-12-01,1993,12,Total Sub-Saharan Africa,5920
1994-01-01,1994,1,Total Sub-Saharan Africa,2600
1994-02-01,1994,2,Total Sub-Saharan Africa,3270
1994-03-01,1994,3,Total Sub-Saharan Africa,3720
1994-04-01,1994,4,Total Sub-Saharan Africa,4230
1994-05-01,1994,5,Total Sub-Saharan Africa,2280
1994-06-01,1994,6,Total Sub-Saharan Africa,2260
1994-07-01,1994,7,Total Sub-Saharan Africa,3550
1994-08-01,1994,8,Total Sub-Saharan Africa,2750
1994-09-01,1994,9,Total Sub-Saharan Africa,3680
1994-10-01,1994,10,Total Sub-Saharan Africa,3680
1994-11-01,1994,11,Total Sub-Saharan Africa,4310
1994-12-01,1994,12,Total Sub-Saharan Africa,6220
1995-01-01,1995,1,Total Sub-Saharan Africa,2690
1995-02-01,1995,2,Total Sub-Saharan Africa,3100
1995-03-01,1995,3,Total Sub-Saharan Africa,3750
1995-04-01,1995,4,Total Sub-Saharan Africa,3070
1995-05-01,1995,5,Total Sub-Saharan Africa,2070
1995-06-01,1995,6,Total Sub-Saharan Africa,3120
1995-07-01,1995,7,Total Sub-Saharan Africa,2780
1995-08-01,1995,8,Total Sub-Saharan Africa,2520
1995-09-01,1995,9,Total Sub-Saharan Africa,3260
1995-10-01,1995,10,Total Sub-Saharan Africa,3390
1995-11-01,1995,11,Total Sub-Saharan Africa,4620
1995-12-01,1995,12,Total Sub-Saharan Africa,7840
1996-01-01,1996,1,Total Sub-Saharan Africa,3740
1996-02-01,1996,2,Total Sub-Saharan Africa,3640
1996-03-01,1996,3,Total Sub-Saharan Africa,5110
1996-04-01,1996,4,Total Sub-Saharan Africa,4130
1996-05-01,1996,5,Total Sub-Saharan Africa,2610
1996-06-01,1996,6,Total Sub-Saharan Africa,3220
1996-07-01,1996,7,Total Sub-Saharan Africa,4210
1996-08-01,1996,8,Total Sub-Saharan Africa,3650
1996-09-01,1996,9,Total Sub-Saharan Africa,4020
1996-10-01,1996,10,Total Sub-Saharan Africa,3870
1996-11-01,1996,11,Total Sub-Saharan Africa,5570
1996-12-01,1996,12,Total Sub-Saharan Africa,9260
1997-01-01,1997,1,Total Sub-Saharan Africa,3900
1997-02-01,1997,2,Total Sub-Saharan Africa,4300
1997-03-01,1997,3,Total Sub-Saharan Africa,5230
1997-04-01,1997,4,Total Sub-Saharan Africa,4690
1997-05-01,1997,5,Total Sub-Saharan Africa,3550
1997-06-01,1997,6,Total Sub-Saharan Africa,4010
1997-07-01,1997,7,Total Sub-Saharan Africa,3910
1997-08-01,1997,8,Total Sub-Saharan Africa,4320
1997-09-01,1997,9,Total Sub-Saharan Africa,4180
1997-10-01,1997,10,Total Sub-Saharan Africa,4240
1997-11-01,1997,11,Total Sub-Saharan Africa,5640
1997-12-01,1997,12,Total Sub-Saharan Africa,8990
1998-01-01,1998,1,Total Sub-Saharan Africa,4400
1998-02-01,1998,2,Total Sub-Saharan Africa,4690
1998-03-01,1998,3,Total Sub-Saharan Africa,5600
1998-04-01,1998,4,Total Sub-Saharan Africa,5350
1998-05-01,1998,5,Total Sub-Saharan Africa,3810
1998-06-01,1998,6,Total Sub-Saharan Africa,3700
1998-07-01,1998,7,Total Sub-Saharan Africa,6440
1998-08-01,1998,8,Total Sub-Saharan Africa,4870
1998-09-01,1998,9,Total Sub-Saharan Africa,6500
1998-10-01,1998,10,Total Sub-Saharan Africa,6510
1998-11-01,1998,11,Total Sub-Saharan Africa,7450
1998-12-01,1998,12,Total Sub-Saharan Africa,11620
1999-01-01,1999,1,Total Sub-Saharan Africa,5280
1999-02-01,1999,2,Total Sub-Saharan Africa,6840
1999-03-01,1999,3,Total Sub-Saharan Africa,8240
1999-04-01,1999,4,Total Sub-Saharan Africa,5310
1999-05-01,1999,5,Total Sub-Saharan Africa,4160
1999-06-01,1999,6,Total Sub-Saharan Africa,4620
1999-07-01,1999,7,Total Sub-Saharan Africa,5650
1999-08-01,1999,8,Total Sub-Saharan Africa,4560
1999-09-01,1999,9,Total Sub-Saharan Africa,5400
1999-10-01,1999,10,Total Sub-Saharan Africa,5320
1999-11-01,1999,11,Total Sub-Saharan Africa,6670
1999-12-01,1999,12,Total Sub-Saharan Africa,9240
2000-01-01,2000,1,Total Sub-Saharan Africa,5250
2000-02-01,2000,2,Total Sub-Saharan Africa,5970
2000-03-01,2000,3,Total Sub-Saharan Africa,6710
2000-04-01,2000,4,Total Sub-Saharan Africa,7750
2000-05-01,2000,5,Total Sub-Saharan Africa,4530
2000-06-01,2000,6,Total Sub-Saharan Africa,5390
2000-07-01,2000,7,Total Sub-Saharan Africa,6380
2000-08-01,2000,8,Total Sub-Saharan Africa,5320
2000-09-01,2000,9,Total Sub-Saharan Africa,7150
2000-10-01,2000,10,Total Sub-Saharan Africa,7170
2000-11-01,2000,11,Total Sub-Saharan Africa,6690
2000-12-01,2000,12,Total Sub-Saharan Africa,9330
2001-01-01,2001,1,Total Sub-Saharan Africa,5020
2001-02-01,2001,2,Total Sub-Saharan Africa,5810
2001-03-01,2001,3,Total Sub-Saharan Africa,6870
2001-04-01,2001,4,Total Sub-Saharan Africa,6540
2001-05-01,2001,5,Total Sub-Saharan Africa,3590
2001-06-01,2001,6,Total Sub-Saharan Africa,4640
2001-07-01,2001,7,Total Sub-Saharan Africa,6320
2001-08-01,2001,8,Total Sub-Saharan Africa,6060
2001-09-01,2001,9,Total Sub-Saharan Africa,6140
2001-10-01,2001,10,Total Sub-Saharan Africa,5660
2001-11-01,2001,11,Total Sub-Saharan Africa,6230
2001-12-01,2001,12,Total Sub-Saharan Africa,9750
2002-01-01,2002,1,Total Sub-Saharan Africa,4940
2002-02-01,2002,2,Total Sub-Saharan Africa,5630
2002-03-01,2002,3,Total Sub-Saharan Africa,7410
2002-04-01,2002,4,Total Sub-Saharan Africa,6540
2002-05-01,2002,5,Total Sub-Saharan Africa,3770
2002-06-01,2002,6,Total Sub-Saharan Africa,4820
2002-07-01,2002,7,Total Sub-Saharan Africa,5430
2002-08-01,2002,8,Total Sub-Saharan Africa,4620
2002-09-01,2002,9,Total Sub-Saharan Africa,4520
2002-10-01,2002,10,Total Sub-Saharan Africa,5220
2002-11-01,2002,11,Total Sub-Saharan Africa,5660
2002-12-01,2002,12,Total Sub-Saharan Africa,8960
2003-01-01,2003,1,Total Sub-Saharan Africa,4090
2003-02-01,2003,2,Total Sub-Saharan Africa,5020
2003-03-01,2003,3,Total Sub-Saharan Africa,5540
2003-04-01,2003,4,Total Sub-Saharan Africa,5220
2003-05-01,2003,5,Total Sub-Saharan Africa,4330
2003-06-01,2003,6,Total Sub-Saharan Africa,4180
2003-07-01,2003,7,Total Sub-Saharan Africa,4840
2003-08-01,2003,8,Total Sub-Saharan Africa,4610
2003-09-01,2003,9,Total Sub-Saharan Africa,5320
2003-10-01,2003,10,Total Sub-Saharan Africa,6710
2003-11-01,2003,11,Total Sub-Saharan Africa,9340
2003-12-01,2003,12,Total Sub-Saharan Africa,9970
2004-01-01,2004,1,Total Sub-Saharan Africa,4250
2004-02-01,2004,2,Total Sub-Saharan Africa,6090
2004-03-01,2004,3,Total Sub-Saharan Africa,6720
2004-04-01,2004,4,Total Sub-Saharan Africa,5570
2004-05-01,2004,5,Total Sub-Saharan Africa,3950
2004-06-01,2004,6,Total Sub-Saharan Africa,5080
2004-07-01,2004,7,Total Sub-Saharan Africa,5330
2004-08-01,2004,8,Total Sub-Saharan Africa,4310
2004-09-01,2004,9,Total Sub-Saharan Africa,4870
2004-10-01,2004,10,Total Sub-Saharan Africa,4500
2004-11-01,2004,11,Total Sub-Saharan Africa,5740
2004-12-01,2004,12,Total Sub-Saharan Africa,10490
2005-01-01,2005,1,Total Sub-Saharan Africa,4230
2005-02-01,2005,2,Total Sub-Saharan Africa,5330
2005-03-01,2005,3,Total Sub-Saharan Africa,7000
2005-04-01,2005,4,Total Sub-Saharan Africa,5640
2005-05-01,2005,5,Total Sub-Saharan Africa,3810
2005-06-01,2005,6,Total Sub-Saharan Africa,4450
2005-07-01,2005,7,Total Sub-Saharan Africa,4690
2005-08-01,2005,8,Total Sub-Saharan Africa,5160
2005-09-01,2005,9,Total Sub-Saharan Africa,5690
2005-10-01,2005,10,Total Sub-Saharan Africa,4680
2005-11-01,2005,11,Total Sub-Saharan Africa,6870
2005-12-01,2005,12,Total Sub-Saharan Africa,11330
2006-01-01,2006,1,Total Sub-Saharan Africa,4680
2006-02-01,2006,2,Total Sub-Saharan Africa,5990
2006-03-01,2006,3,Total Sub-Saharan Africa,8050
2006-04-01,2006,4,Total Sub-Saharan Africa,6550
2006-05-01,2006,5,Total Sub-Saharan Africa,3880
2006-06-01,2006,6,Total Sub-Saharan Africa,5250
2006-07-01,2006,7,Total Sub-Saharan Africa,5490
2006-08-01,2006,8,Total Sub-Saharan Africa,4870
2006-09-01,2006,9,Total Sub-Saharan Africa,5570
2006-10-01,2006,10,Total Sub-Saharan Africa,5760
2006-11-01,2006,11,Total Sub-Saharan Africa,6870
2006-12-01,2006,12,Total Sub-Saharan Africa,12890
2007-01-01,2007,1,Total Sub-Saharan Africa,5190
2007-02-01,2007,2,Total Sub-Saharan Africa,5940
2007-03-01,2007,3,Total Sub-Saharan Africa,9470
2007-04-01,2007,4,Total Sub-Saharan Africa,6550
2007-05-01,2007,5,Total Sub-Saharan Africa,4670
2007-06-01,2007,6,Total Sub-Saharan Africa,5360
2007-07-01,2007,7,Total Sub-Saharan Africa,6200
2007-08-01,2007,8,Total Sub-Saharan Africa,4870
2007-09-01,2007,9,Total Sub-Saharan Africa,6120
2007-10-01,2007,10,Total Sub-Saharan Africa,5830
2007-11-01,2007,11,Total Sub-Saharan Africa,8400
2007-12-01,2007,12,Total Sub-Saharan Africa,14300
2008-01-01,2008,1,Total Sub-Saharan Africa,5650
2008-02-01,2008,2,Total Sub-Saharan Africa,6900
2008-03-01,2008,3,Total Sub-Saharan Africa,9250
2008-04-01,2008,4,Total Sub-Saharan Africa,7780
2008-05-01,2008,5,Total Sub-Saharan Africa,5830
2008-06-01,2008,6,Total Sub-Saharan Africa,5910
2008-07-01,2008,7,Total Sub-Saharan Africa,8110
2008-08-01,2008,8,Total Sub-Saharan Africa,6290
2008-09-01,2008,9,Total Sub-Saharan Africa,6790
2008-10-01,2008,10,Total Sub-Saharan Africa,6230
2008-11-01,2008,11,Total Sub-Saharan Africa,7460
2008-12-01,2008,12,Total Sub-Saharan Africa,14840
2009-01-01,2009,1,Total Sub-Saharan Africa,5580
2009-02-01,2009,2,Total Sub-Saharan Africa,6230
2009-03-01,2009,3,Total Sub-Saharan Africa,6970
2009-04-01,2009,4,Total Sub-Saharan Africa,7090
2009-05-01,2009,5,Total Sub-Saharan Africa,5340
2009-06-01,2009,6,Total Sub-Saharan Africa,5500
2009-07-01,2009,7,Total Sub-Saharan Africa,5900
2009-08-01,2009,8,Total Sub-Saharan Africa,5500
2009-09-01,2009,9,Total Sub-Saharan Africa,6650
2009-10-01,2009,10,Total Sub-Saharan Africa,6180
2009-11-01,2009,11,Total Sub-Saharan Africa,7120
2009-12-01,2009,12,Total Sub-Saharan Africa,14740
2010-01-01,2010,1,Total Sub-Saharan Africa,5690
2010-02-01,2010,2,Total Sub-Saharan Africa,6180
2010-03-01,2010,3,Total Sub-Saharan Africa,8830
2010-04-01,2010,4,Total Sub-Saharan Africa,7010
2010-05-01,2010,5,Total Sub-Saharan Africa,4870
2010-06-01,2010,6,Total Sub-Saharan Africa,6660
2010-07-01,2010,7,Total Sub-Saharan Africa,5680
2010-08-01,2010,8,Total Sub-Saharan Africa,6370
2010-09-01,2010,9,Total Sub-Saharan Africa,6930
2010-10-01,2010,10,Total Sub-Saharan Africa,6590
2010-11-01,2010,11,Total Sub-Saharan Africa,7240
2010-12-01,2010,12,Total Sub-Saharan Africa,14980
2011-01-01,2011,1,Total Sub-Saharan Africa,6410
2011-02-01,2011,2,Total Sub-Saharan Africa,6350
2011-03-01,2011,3,Total Sub-Saharan Africa,7210
2011-04-01,2011,4,Total Sub-Saharan Africa,7650
2011-05-01,2011,5,Total Sub-Saharan Africa,4990
2011-06-01,2011,6,Total Sub-Saharan Africa,5450
2011-07-01,2011,7,Total Sub-Saharan Africa,5980
2011-08-01,2011,8,Total Sub-Saharan Africa,5450
2011-09-01,2011,9,Total Sub-Saharan Africa,7660
2011-10-01,2011,10,Total Sub-Saharan Africa,10760
2011-11-01,2011,11,Total Sub-Saharan Africa,7750
2011-12-01,2011,12,Total Sub-Saharan Africa,14270
2012-01-01,2012,1,Total Sub-Saharan Africa,6100
2012-02-01,2012,2,Total Sub-Saharan Africa,7070
2012-03-01,2012,3,Total Sub-Saharan Africa,7740
2012-04-01,2012,4,Total Sub-Saharan Africa,7210
2012-05-01,2012,5,Total Sub-Saharan Africa,5200
2012-06-01,2012,6,Total Sub-Saharan Africa,5780
2012-07-01,2012,7,Total Sub-Saharan Africa,5640
2012-08-01,2012,8,Total Sub-Saharan Africa,5230
2012-09-01,2012,9,Total Sub-Saharan Africa,6550
