date,year,month,duration,arrivals
1991-09-01,1991,9,2 and under 3 months,5430
1991-10-01,1991,10,2 and under 3 months,6070
1991-11-01,1991,11,2 and under 3 months,8430
1991-12-01,1991,12,2 and under 3 months,10680
1992-01-01,1992,1,2 and under 3 months,8120
1992-02-01,1992,2,2 and under 3 months,8630
1992-03-01,1992,3,2 and under 3 months,6970
1992-04-01,1992,4,2 and under 3 months,6330
1992-05-01,1992,5,2 and under 3 months,4340
1992-06-01,1992,6,2 and under 3 months,6050
1992-07-01,1992,7,2 and under 3 months,5880
1992-08-01,1992,8,2 and under 3 months,3760
1992-09-01,1992,9,2 and under 3 months,4180
1992-10-01,1992,10,2 and under 3 months,7240
1992-11-01,1992,11,2 and under 3 months,9210
1992-12-01,1992,12,2 and under 3 months,10910
1993-01-01,1993,1,2 and under 3 months,8580
1993-02-01,1993,2,2 and under 3 months,8110
1993-03-01,1993,3,2 and under 3 months,8580
1993-04-01,1993,4,2 and under 3 months,5540
1993-05-01,1993,5,2 and under 3 months,3940
1993-06-01,1993,6,2 and under 3 months,5750
1993-07-01,1993,7,2 and under 3 months,5500
1993-08-01,1993,8,2 and under 3 months,3830
1993-09-01,1993,9,2 and under 3 months,5500
1993-10-01,1993,10,2 and under 3 months,7260
1993-11-01,1993,11,2 and under 3 months,10770
1993-12-01,1993,12,2 and under 3 months,12790
1994-01-01,1994,1,2 and under 3 months,10240
1994-02-01,1994,2,2 and under 3 months,9170
1994-03-01,1994,3,2 and under 3 months,7970
1994-04-01,1994,4,2 and under 3 months,6840
1994-05-01,1994,5,2 and under 3 months,5080
1994-06-01,1994,6,2 and under 3 months,7950
1994-07-01,1994,7,2 and under 3 months,9690
1994-08-01,1994,8,2 and under 3 months,4680
1994-09-01,1994,9,2 and under 3 months,6240
1994-10-01,1994,10,2 and under 3 months,9300
1994-11-01,1994,11,2 and under 3 months,11610
1994-12-01,1994,12,2 and under 3 months,12520
1995-01-01,1995,1,2 and under 3 months,10910
1995-02-01,1995,2,2 and under 3 months,9650
1995-03-01,1995,3,2 and under 3 months,8110
1995-04-01,1995,4,2 and under 3 months,8590
1995-05-01,1995,5,2 and under 3 months,4600
1995-06-01,1995,6,2 and under 3 months,9230
1995-07-01,1995,7,2 and under 3 months,10130
1995-08-01,1995,8,2 and under 3 months,5040
1995-09-01,1995,9,2 and under 3 months,6640
1995-10-01,1995,10,2 and under 3 months,10180
1995-11-01,1995,11,2 and under 3 months,12390
1995-12-01,1995,12,2 and under 3 months,13800
1996-01-01,1996,1,2 and under 3 months,12180
1996-02-01,1996,2,2 and under 3 months,9930
1996-03-01,1996,3,2 and under 3 months,8720
1996-04-01,1996,4,2 and under 3 months,9060
1996-05-01,1996,5,2 and under 3 months,4910
1996-06-01,1996,6,2 and under 3 months,10070
1996-07-01,1996,7,2 and under 3 months,9320
1996-08-01,1996,8,2 and under 3 months,5800
1996-09-01,1996,9,2 and under 3 months,7890
1996-10-01,1996,10,2 and under 3 months,10300
1996-11-01,1996,11,2 and under 3 months,13790
1996-12-01,1996,12,2 and under 3 months,14140
1997-01-01,1997,1,2 and under 3 months,13720
1997-02-01,1997,2,2 and under 3 months,9870
1997-03-01,1997,3,2 and under 3 months,10180
1997-04-01,1997,4,2 and under 3 months,8630
1997-05-01,1997,5,2 and under 3 months,5680
1997-06-01,1997,6,2 and under 3 months,9640
1997-07-01,1997,7,2 and under 3 months,10780
1997-08-01,1997,8,2 and under 3 months,6760
1997-09-01,1997,9,2 and under 3 months,7720
1997-10-01,1997,10,2 and under 3 months,11250
1997-11-01,1997,11,2 and under 3 months,12830
1997-12-01,1997,12,2 and under 3 months,15400
1998-01-01,1998,1,2 and under 3 months,12880
1998-02-01,1998,2,2 and under 3 months,10700
1998-03-01,1998,3,2 and under 3 months,9210
1998-04-01,1998,4,2 and under 3 months,9170
1998-05-01,1998,5,2 and under 3 months,6800
1998-06-01,1998,6,2 and under 3 months,10060
1998-07-01,1998,7,2 and under 3 months,10200
1998-08-01,1998,8,2 and under 3 months,6140
1998-09-01,1998,9,2 and under 3 months,8000
1998-10-01,1998,10,2 and under 3 months,11150
1998-11-01,1998,11,2 and under 3 months,15030
1998-12-01,1998,12,2 and under 3 months,15060
1999-01-01,1999,1,2 and under 3 months,13620
1999-02-01,1999,2,2 and under 3 months,11420
1999-03-01,1999,3,2 and under 3 months,10090
1999-04-01,1999,4,2 and under 3 months,7980
1999-05-01,1999,5,2 and under 3 months,7200
1999-06-01,1999,6,2 and under 3 months,10770
1999-07-01,1999,7,2 and under 3 months,11620
1999-08-01,1999,8,2 and under 3 months,6770
1999-09-01,1999,9,2 and under 3 months,8920
1999-10-01,1999,10,2 and under 3 months,12090
1999-11-01,1999,11,2 and under 3 months,15540
1999-12-01,1999,12,2 and under 3 months,17980
2000-01-01,2000,1,2 and under 3 months,14070
2000-02-01,2000,2,2 and under 3 months,12100
2000-03-01,2000,3,2 and under 3 months,9860
2000-04-01,2000,4,2 and under 3 months,9070
2000-05-01,2000,5,2 and under 3 months,8540
2000-06-01,2000,6,2 and under 3 months,11600
2000-07-01,2000,7,2 and under 3 months,12270
2000-08-01,2000,8,2 and under 3 months,9820
2000-09-01,2000,9,2 and under 3 months,9660
2000-10-01,2000,10,2 and under 3 months,12650
2000-11-01,2000,11,2 and under 3 months,12710
2000-12-01,2000,12,2 and under 3 months,18010
2001-01-01,2001,1,2 and under 3 months,15440
2001-02-01,2001,2,2 and under 3 months,12290
2001-03-01,2001,3,2 and under 3 months,10920
2001-04-01,2001,4,2 and under 3 months,9340
2001-05-01,2001,5,2 and under 3 months,7240
2001-06-01,2001,6,2 and under 3 months,10550
2001-07-01,2001,7,2 and under 3 months,11000
2001-08-01,2001,8,2 and under 3 months,7420
2001-09-01,2001,9,2 and under 3 months,10020
2001-10-01,2001,10,2 and under 3 months,12680
2001-11-01,2001,11,2 and under 3 months,14800
2001-12-01,2001,12,2 and under 3 months,16930
2002-01-01,2002,1,2 and under 3 months,15620
2002-02-01,2002,2,2 and under 3 months,12940
2002-03-01,2002,3,2 and under 3 months,11890
2002-04-01,2002,4,2 and under 3 months,9510
2002-05-01,2002,5,2 and under 3 months,8710
2002-06-01,2002,6,2 and under 3 months,13890
2002-07-01,2002,7,2 and under 3 months,12360
2002-08-01,2002,8,2 and under 3 months,7790
2002-09-01,2002,9,2 and under 3 months,9980
2002-10-01,2002,10,2 and under 3 months,13380
2002-11-01,2002,11,2 and under 3 months,15390
2002-12-01,2002,12,2 and under 3 months,17450
2003-01-01,2003,1,2 and under 3 months,15510
2003-02-01,2003,2,2 and under 3 months,13330
2003-03-01,2003,3,2 and under 3 months,11170
2003-04-01,2003,4,2 and under 3 months,9600
2003-05-01,2003,5,2 and under 3 months,8010
2003-06-01,2003,6,2 and under 3 months,11950
2003-07-01,2003,7,2 and under 3 months,13070
2003-08-01,2003,8,2 and under 3 months,7910
2003-09-01,2003,9,2 and under 3 months,10480
2003-10-01,2003,10,2 and under 3 months,14620
2003-11-01,2003,11,2 and under 3 months,14410
2003-12-01,2003,12,2 and under 3 months,17930
2004-01-01,2004,1,2 and under 3 months,15290
2004-02-01,2004,2,2 and under 3 months,14570
2004-03-01,2004,3,2 and under 3 months,12480
2004-04-01,2004,4,2 and under 3 months,12210
2004-05-01,2004,5,2 and under 3 months,9400
2004-06-01,2004,6,2 and under 3 months,12230
2004-07-01,2004,7,2 and under 3 months,14440
2004-08-01,2004,8,2 and under 3 months,7860
2004-09-01,2004,9,2 and under 3 months,10720
2004-10-01,2004,10,2 and under 3 months,15880
2004-11-01,2004,11,2 and under 3 months,16080
2004-12-01,2004,12,2 and under 3 months,19450
2005-01-01,2005,1,2 and under 3 months,17130
2005-02-01,2005,2,2 and under 3 months,14320
2005-03-01,2005,3,2 and under 3 months,13850
2005-04-01,2005,4,2 and under 3 months,12110
2005-05-01,2005,5,2 and under 3 months,9670
2005-06-01,2005,6,2 and under 3 months,13930
2005-07-01,2005,7,2 and under 3 months,15050
2005-08-01,2005,8,2 and under 3 months,8950
2005-09-01,2005,9,2 and under 3 months,12180
2005-10-01,2005,10,2 and under 3 months,15330
2005-11-01,2005,11,2 and under 3 months,16400
2005-12-01,2005,12,2 and under 3 months,21010
2006-01-01,2006,1,2 and under 3 months,19590
2006-02-01,2006,2,2 and under 3 months,16150
2006-03-01,2006,3,2 and under 3 months,13480
2006-04-01,2006,4,2 and under 3 months,13040
2006-05-01,2006,5,2 and under 3 months,9080
2006-06-01,2006,6,2 and under 3 months,14590
2006-07-01,2006,7,2 and under 3 months,15720
2006-08-01,2006,8,2 and under 3 months,8780
2006-09-01,2006,9,2 and under 3 months,12380
2006-10-01,2006,10,2 and under 3 months,15640
2006-11-01,2006,11,2 and under 3 months,18000
2006-12-01,2006,12,2 and under 3 months,22600
2007-01-01,2007,1,2 and under 3 months,20340
2007-02-01,2007,2,2 and under 3 months,14470
2007-03-01,2007,3,2 and under 3 months,15320
2007-04-01,2007,4,2 and under 3 months,13530
2007-05-01,2007,5,2 and under 3 months,10340
2007-06-01,2007,6,2 and under 3 months,15440
2007-07-01,2007,7,2 and under 3 months,14800
2007-08-01,2007,8,2 and under 3 months,9400
2007-09-01,2007,9,2 and under 3 months,12870
2007-10-01,2007,10,2 and under 3 months,15100
2007-11-01,2007,11,2 and under 3 months,18700
2007-12-01,2007,12,2 and under 3 months,21510
2008-01-01,2008,1,2 and under 3 months,19290
2008-02-01,2008,2,2 and under 3 months,15630
2008-03-01,2008,3,2 and under 3 months,13950
2008-04-01,2008,4,2 and under 3 months,13050
2008-05-01,2008,5,2 and under 3 months,10680
2008-06-01,2008,6,2 and under 3 months,16800
2008-07-01,2008,7,2 and under 3 months,14280
2008-08-01,2008,8,2 and under 3 months,9830
2008-09-01,2008,9,2 and under 3 months,12850
2008-10-01,2008,10,2 and under 3 months,16180
2008-11-01,2008,11,2 and under 3 months,19000
2008-12-01,2008,12,2 and under 3 months,22240
2009-01-01,2009,1,2 and under 3 months,19110
2009-02-01,2009,2,2 and under 3 months,16060
2009-03-01,2009,3,2 and under 3 months,14930
2009-04-01,2009,4,2 and under 3 months,13880
2009-05-01,2009,5,2 and under 3 months,10800
2009-06-01,2009,6,2 and under 3 months,15210
2009-07-01,2009,7,2 and under 3 months,14620
2009-08-01,2009,8,2 and under 3 months,10010
2009-09-01,2009,9,2 and under 3 months,12060
2009-10-01,2009,10,2 and under 3 months,17370
2009-11-01,2009,11,2 and under 3 months,20090
2009-12-01,2009,12,2 and under 3 months,23690
2010-01-01,2010,1,2 and under 3 months,20410
2010-02-01,2010,2,2 and under 3 months,16250
2010-03-01,2010,3,2 and under 3 months,14890
2010-04-01,2010,4,2 and under 3 months,12880
2010-05-01,2010,5,2 and under 3 months,11620
2010-06-01,2010,6,2 and under 3 months,16070
2010-07-01,2010,7,2 and under 3 months,16790
2010-08-01,2010,8,2 and under 3 months,10820
2010-09-01,2010,9,2 and under 3 months,14550
2010-10-01,2010,10,2 and under 3 months,17320
2010-11-01,2010,11,2 and under 3 months,20900
2010-12-01,2010,12,2 and under 3 months,22920
2011-01-01,2011,1,2 and under 3 months,20030
2011-02-01,2011,2,2 and under 3 months,17030
2011-03-01,2011,3,2 and under 3 months,15470
2011-04-01,2011,4,2 and under 3 months,14500
2011-05-01,2011,5,2 and under 3 months,13130
2011-06-01,2011,6,2 and under 3 months,15560
2011-07-01,2011,7,2 and under 3 months,16970
2011-08-01,2011,8,2 and under 3 months,11760
2011-09-01,2011,9,2 and under 3 months,14650
2011-10-01,2011,10,2 and under 3 months,18490
2011-11-01,2011,11,2 and under 3 months,20900
2011-12-01,2011,12,2 and under 3 months,24250
2012-01-01,2012,1,2 and under 3 months,20330
2012-02-01,2012,2,2 and under 3 months,16560
2012-03-01,2012,3,2 and under 3 months,15640
2012-04-01,2012,4,2 and under 3 months,14860
2012-05-01,2012,5,2 and under 3 months,12540
2012-06-01,2012,6,2 and under 3 months,17700
2012-07-01,2012,7,2 and under 3 months,16440
2012-08-01,2012,8,2 and under 3 months,12000
2012-09-01,2012,9,2 and under 3 months,15210
2012-10-01,2012,10,2 and under 3 months,19070
2012-11-01,2012,11,2 and under 3 months,21270
2012-12-01,2012,12,2 and under 3 months,26380
2013-01-01,2013,1,2 and under 3 months,21180
2013-02-01,2013,2,2 and under 3 months,17110
2013-03-01,2013,3,2 and under 3 months,16440
2013-04-01,2013,4,2 and under 3 months,15910
2013-05-01,2013,5,2 and under 3 months,12600
2013-06-01,2013,6,2 and under 3 months,18430
2013-07-01,2013,7,2 and under 3 months,17270
2013-08-01,2013,8,2 and under 3 months,12880
2013-09-01,2013,9,2 and under 3 months,16750
2013-10-01,2013,10,2 and under 3 months,20850
2013-11-01,2013,11,2 and under 3 months,23850
2013-12-01,2013,12,2 and under 3 months,25820
2014-01-01,2014,1,2 and under 3 months,23110
2014-02-01,2014,2,2 and under 3 months,18250
2014-03-01,2014,3,2 and under 3 months,17590
2014-04-01,2014,4,2 and under 3 months,18270
2014-05-01,2014,5,2 and under 3 months,14770
2014-06-01,2014,6,2 and under 3 months,19340
2014-07-01,2014,7,2 and under 3 months,17890
2014-08-01,2014,8,2 and under 3 months,14560
